method,kappa,size,mode,repeat,position,cost,duration_s
TDRL,2,10,sample1280,1,2,7.88475227355957,0.05919694900512695
TDRL,2,10,sample1280,1,3,6.8632917404174805,0.05928802490234375
TDRL,2,10,sample1280,1,4,9.226676940917969,0.05919361114501953
TDRL,2,10,sample1280,1,5,7.3546061515808105,0.0596768856048584
TDRL,2,10,sample1280,1,6,7.638592720031738,0.05875706672668457
TDRL,2,10,sample1280,1,7,6.780302047729492,0.05879569053649902
TDRL,2,10,sample1280,1,8,7.999524116516113,0.05898880958557129
TDRL,2,10,sample1280,1,9,7.467288970947266,0.058614492416381836
TDRL,2,10,sample1280,1,10,9.349239349365234,0.05886030197143555
TDRL,2,10,sample1280,1,11,8.320155143737793,0.05889534950256348
TDRL,2,10,sample1280,1,12,5.5386962890625,0.05880260467529297
TDRL,2,10,sample1280,1,13,7.551692962646484,0.05884957313537598
TDRL,2,10,sample1280,1,14,8.25796890258789,0.058747053146362305
TDRL,2,10,sample1280,1,15,6.752861499786377,0.058695077896118164
TDRL,2,10,sample1280,1,16,7.612542629241943,0.05884552001953125
TDRL,2,10,sample1280,1,17,8.06345272064209,0.05880165100097656
TDRL,2,10,sample1280,1,18,9.455741882324219,0.05878496170043945
TDRL,2,10,sample1280,1,19,7.050161361694336,0.05896711349487305
TDRL,2,10,sample1280,1,20,8.019794464111328,0.05872917175292969
TDRL,2,10,sample1280,1,21,7.373241424560547,0.05880904197692871
TDRL,2,10,sample1280,1,22,6.580867767333984,0.058794498443603516
TDRL,2,10,sample1280,1,23,8.604272842407227,0.058762311935424805
TDRL,2,10,sample1280,1,24,8.429668426513672,0.058716535568237305
TDRL,2,10,sample1280,1,25,9.291040420532227,0.058765411376953125
TDRL,2,10,sample1280,1,26,7.773459434509277,0.058701276779174805
TDRL,2,10,sample1280,1,27,7.652103424072266,0.05876445770263672
TDRL,2,10,sample1280,1,28,7.4203643798828125,0.05875134468078613
TDRL,2,10,sample1280,1,29,9.958236694335938,0.05876612663269043
TDRL,2,10,sample1280,1,30,6.907810211181641,0.05890512466430664
TDRL,2,10,sample1280,1,31,9.02919864654541,0.05895853042602539
TDRL,2,10,sample1280,1,32,6.765209674835205,0.0588071346282959
TDRL,2,10,sample1280,1,33,5.556039333343506,0.05872344970703125
TDRL,2,10,sample1280,1,34,8.350005149841309,0.05892491340637207
TDRL,2,10,sample1280,1,35,8.233393669128418,0.05877113342285156
TDRL,2,10,sample1280,1,36,7.321981906890869,0.05869722366333008
TDRL,2,10,sample1280,1,37,11.282153129577637,0.05877065658569336
TDRL,2,10,sample1280,1,38,8.795890808105469,0.058834075927734375
TDRL,2,10,sample1280,1,39,7.635436058044434,0.05881071090698242
TDRL,2,10,sample1280,1,40,9.402990341186523,0.05878305435180664
TDRL,2,10,sample1280,1,41,7.745899200439453,0.058881282806396484
TDRL,2,10,sample1280,1,42,9.29631233215332,0.05894136428833008
TDRL,2,10,sample1280,1,43,8.264159202575684,0.059081315994262695
TDRL,2,10,sample1280,1,44,9.04727554321289,0.05878186225891113
TDRL,2,10,sample1280,1,45,8.353164672851562,0.05883646011352539
TDRL,2,10,sample1280,1,46,7.714695930480957,0.05810189247131348
TDRL,2,10,sample1280,1,47,6.065236568450928,0.058744192123413086
TDRL,2,10,sample1280,1,48,9.361885070800781,0.05875968933105469
TDRL,2,10,sample1280,1,49,6.764305114746094,0.05878734588623047
TDRL,2,10,sample1280,1,50,5.464449405670166,0.06087493896484375
TDRL,2,10,sample1280,1,51,8.355798721313477,0.05861234664916992
TDRL,2,10,sample1280,1,52,6.2881598472595215,0.05815410614013672
TDRL,2,10,sample1280,1,53,8.9190034866333,0.05840444564819336
TDRL,2,10,sample1280,1,54,6.7428998947143555,0.058739662170410156
TDRL,2,10,sample1280,1,55,7.624914646148682,0.058737754821777344
TDRL,2,10,sample1280,1,56,8.0940580368042,0.0588686466217041
TDRL,2,10,sample1280,1,57,6.942447662353516,0.0585637092590332
TDRL,2,10,sample1280,1,58,8.022082328796387,0.058837890625
TDRL,2,10,sample1280,1,59,9.518787384033203,0.05873513221740723
TDRL,2,10,sample1280,1,60,6.555839538574219,0.058716535568237305
TDRL,2,10,sample1280,1,61,8.526456832885742,0.05884242057800293
TDRL,2,10,sample1280,1,62,7.7728447914123535,0.058741092681884766
TDRL,2,10,sample1280,1,63,8.634753227233887,0.058759450912475586
TDRL,2,10,sample1280,1,64,7.1053595542907715,0.058672189712524414
TDRL,2,10,sample1280,1,65,8.268831253051758,0.05887246131896973
TDRL,2,10,sample1280,1,66,6.987204551696777,0.058794260025024414
TDRL,2,10,sample1280,1,67,7.583837509155273,0.05855369567871094
TDRL,2,10,sample1280,1,68,7.975559234619141,0.06123709678649902
TDRL,2,10,sample1280,1,69,7.821944236755371,0.05876564979553223
TDRL,2,10,sample1280,1,70,8.257853507995605,0.05877852439880371
TDRL,2,10,sample1280,1,71,7.797423839569092,0.05872488021850586
TDRL,2,10,sample1280,1,72,8.216763496398926,0.05868124961853027
TDRL,2,10,sample1280,1,73,7.387734889984131,0.05868196487426758
TDRL,2,10,sample1280,1,74,8.522823333740234,0.05863356590270996
TDRL,2,10,sample1280,1,75,8.732778549194336,0.05865979194641113
TDRL,2,10,sample1280,1,76,8.201217651367188,0.058760643005371094
TDRL,2,10,sample1280,1,77,6.946621894836426,0.060384273529052734
TDRL,2,10,sample1280,1,78,7.777925491333008,0.05872225761413574
TDRL,2,10,sample1280,1,79,7.795808792114258,0.05872201919555664
TDRL,2,10,sample1280,1,80,6.746192932128906,0.05864453315734863
TDRL,2,10,sample1280,1,81,7.980658531188965,0.05859684944152832
TDRL,2,10,sample1280,1,82,9.67494010925293,0.05852246284484863
TDRL,2,10,sample1280,1,83,7.715585708618164,0.0585627555847168
TDRL,2,10,sample1280,1,84,7.958980560302734,0.058565616607666016
TDRL,2,10,sample1280,1,85,6.544357776641846,0.05863189697265625
TDRL,2,10,sample1280,1,86,6.350353717803955,0.05859875679016113
TDRL,2,10,sample1280,1,87,6.083046913146973,0.058603763580322266
TDRL,2,10,sample1280,1,88,7.136729717254639,0.0586085319519043
TDRL,2,10,sample1280,1,89,8.951828002929688,0.058660268783569336
TDRL,2,10,sample1280,1,90,7.6370062828063965,0.05863642692565918
TDRL,2,10,sample1280,1,91,8.683893203735352,0.05850362777709961
TDRL,2,10,sample1280,1,92,8.823046684265137,0.058596134185791016
TDRL,2,10,sample1280,1,93,8.93798828125,0.05949544906616211
TDRL,2,10,sample1280,1,94,7.9123406410217285,0.06141209602355957
TDRL,2,10,sample1280,1,95,6.983268737792969,0.06146717071533203
TDRL,2,10,sample1280,1,96,7.865978717803955,0.06143307685852051
TDRL,2,10,sample1280,1,97,8.272789001464844,0.061432838439941406
TDRL,2,10,sample1280,1,98,9.070490837097168,0.0604708194732666
TDRL,2,10,sample1280,1,99,8.429739952087402,0.05862784385681152
TDRL,2,10,sample1280,1,100,7.9743194580078125,0.05864906311035156
TDRL,2,10,sample1280,2,1,7.027169704437256,0.6560089588165283
TDRL,2,10,sample1280,2,2,7.88475227355957,0.05872368812561035
TDRL,2,10,sample1280,2,3,6.8632917404174805,0.05844736099243164
TDRL,2,10,sample1280,2,4,9.226676940917969,0.05836296081542969
TDRL,2,10,sample1280,2,5,7.3546061515808105,0.058090925216674805
TDRL,2,10,sample1280,2,6,7.638592720031738,0.05837726593017578
TDRL,2,10,sample1280,2,7,6.780302047729492,0.058287620544433594
TDRL,2,10,sample1280,2,8,7.999524116516113,0.058159589767456055
TDRL,2,10,sample1280,2,9,7.467288970947266,0.058165788650512695
TDRL,2,10,sample1280,2,10,9.349239349365234,0.05813455581665039
TDRL,2,10,sample1280,2,11,8.39776611328125,0.05809426307678223
TDRL,2,10,sample1280,2,12,5.5386962890625,0.05825448036193848
TDRL,2,10,sample1280,2,13,7.551692962646484,0.058356523513793945
TDRL,2,10,sample1280,2,14,8.25796890258789,0.05796408653259277
TDRL,2,10,sample1280,2,15,6.781336784362793,0.05816841125488281
TDRL,2,10,sample1280,2,16,7.612542629241943,0.06033611297607422
TDRL,2,10,sample1280,2,17,8.06345272064209,0.05808591842651367
TDRL,2,10,sample1280,2,18,9.453315734863281,0.05810189247131348
TDRL,2,10,sample1280,2,19,7.050161361694336,0.05805206298828125
TDRL,2,10,sample1280,2,20,8.019794464111328,0.05808138847351074
TDRL,2,10,sample1280,2,21,7.421698093414307,0.05806565284729004
TDRL,2,10,sample1280,2,22,6.580867767333984,0.05814695358276367
TDRL,2,10,sample1280,2,23,8.604272842407227,0.05821418762207031
TDRL,2,10,sample1280,2,24,8.429668426513672,0.05791282653808594
TDRL,2,10,sample1280,2,25,9.26003646850586,0.058855295181274414
TDRL,2,10,sample1280,2,26,7.773459434509277,0.05808424949645996
TDRL,2,10,sample1280,2,27,7.652104377746582,0.058692216873168945
TDRL,2,10,sample1280,2,28,7.4203643798828125,0.05826973915100098
TDRL,2,10,sample1280,2,29,9.958236694335938,0.058158159255981445
TDRL,2,10,sample1280,2,30,6.907810211181641,0.058567047119140625
TDRL,2,10,sample1280,2,31,9.02919864654541,0.0581357479095459
TDRL,2,10,sample1280,2,32,6.712978839874268,0.05818581581115723
TDRL,2,10,sample1280,2,33,5.667588233947754,0.060183048248291016
TDRL,2,10,sample1280,2,34,8.350005149841309,0.05820608139038086
TDRL,2,10,sample1280,2,35,8.233393669128418,0.058828115463256836
TDRL,2,10,sample1280,2,36,7.284429550170898,0.05871462821960449
TDRL,2,10,sample1280,2,37,11.282154083251953,0.058652639389038086
TDRL,2,10,sample1280,2,38,8.828466415405273,0.0582280158996582
TDRL,2,10,sample1280,2,39,7.496285915374756,0.05818319320678711
TDRL,2,10,sample1280,2,40,9.402990341186523,0.05815267562866211
TDRL,2,10,sample1280,2,41,7.745899200439453,0.05819869041442871
TDRL,2,10,sample1280,2,42,9.29631233215332,0.05822563171386719
TDRL,2,10,sample1280,2,43,8.07352066040039,0.059038639068603516
TDRL,2,10,sample1280,2,44,9.04727554321289,0.05849766731262207
TDRL,2,10,sample1280,2,45,8.353164672851562,0.05859541893005371
TDRL,2,10,sample1280,2,46,7.714695930480957,0.05862927436828613
TDRL,2,10,sample1280,2,47,6.065236568450928,0.05827450752258301
TDRL,2,10,sample1280,2,48,9.25914192199707,0.05889463424682617
TDRL,2,10,sample1280,2,49,6.764305114746094,0.05843400955200195
TDRL,2,10,sample1280,2,50,5.464449405670166,0.059474945068359375
TDRL,2,10,sample1280,2,51,8.355798721313477,0.06007027626037598
TDRL,2,10,sample1280,2,52,6.523645401000977,0.05813336372375488
TDRL,2,10,sample1280,2,53,8.9190034866333,0.058084726333618164
TDRL,2,10,sample1280,2,54,6.7428998947143555,0.05886960029602051
TDRL,2,10,sample1280,2,55,7.52142858505249,0.05988049507141113
TDRL,2,10,sample1280,2,56,8.059907913208008,0.05822253227233887
TDRL,2,10,sample1280,2,57,6.942447662353516,0.05827927589416504
TDRL,2,10,sample1280,2,58,8.022082328796387,0.05824136734008789
TDRL,2,10,sample1280,2,59,9.518787384033203,0.05829787254333496
TDRL,2,10,sample1280,2,60,6.555839538574219,0.0584416389465332
TDRL,2,10,sample1280,2,61,8.526456832885742,0.05832648277282715
TDRL,2,10,sample1280,2,62,7.766347885131836,0.058258771896362305
TDRL,2,10,sample1280,2,63,8.634753227233887,0.05823111534118652
TDRL,2,10,sample1280,2,64,7.1053595542907715,0.05815625190734863
TDRL,2,10,sample1280,2,65,8.268831253051758,0.058133602142333984
TDRL,2,10,sample1280,2,66,6.987204551696777,0.058324337005615234
TDRL,2,10,sample1280,2,67,7.583837509155273,0.05810713768005371
TDRL,2,10,sample1280,2,68,8.029216766357422,0.0632321834564209
TDRL,2,10,sample1280,2,69,7.821944236755371,0.05855607986450195
TDRL,2,10,sample1280,2,70,8.214508056640625,0.0589144229888916
TDRL,2,10,sample1280,2,71,7.797423839569092,0.05938386917114258
TDRL,2,10,sample1280,2,72,8.216763496398926,0.05925464630126953
TDRL,2,10,sample1280,2,73,7.387734889984131,0.05836677551269531
TDRL,2,10,sample1280,2,74,8.522823333740234,0.058319091796875
TDRL,2,10,sample1280,2,75,8.77475357055664,0.05852079391479492
TDRL,2,10,sample1280,2,76,8.201217651367188,0.05835771560668945
TDRL,2,10,sample1280,2,77,6.946621894836426,0.058342695236206055
TDRL,2,10,sample1280,2,78,7.760359764099121,0.058380842208862305
TDRL,2,10,sample1280,2,79,7.795808792114258,0.05827474594116211
TDRL,2,10,sample1280,2,80,6.769843101501465,0.0582275390625
TDRL,2,10,sample1280,2,81,7.980658531188965,0.05817580223083496
TDRL,2,10,sample1280,2,82,9.67494010925293,0.058171987533569336
TDRL,2,10,sample1280,2,83,7.715585708618164,0.05825018882751465
TDRL,2,10,sample1280,2,84,7.9388346672058105,0.05827069282531738
TDRL,2,10,sample1280,2,85,6.544357776641846,0.06016945838928223
TDRL,2,10,sample1280,2,86,6.350353717803955,0.05845522880554199
TDRL,2,10,sample1280,2,87,6.083047389984131,0.05857563018798828
TDRL,2,10,sample1280,2,88,7.082203388214111,0.05865335464477539
TDRL,2,10,sample1280,2,89,8.951828002929688,0.05859684944152832
TDRL,2,10,sample1280,2,90,7.6370062828063965,0.059557437896728516
TDRL,2,10,sample1280,2,91,8.683893203735352,0.05885124206542969
TDRL,2,10,sample1280,2,92,8.823046684265137,0.05840611457824707
TDRL,2,10,sample1280,2,93,8.998540878295898,0.058287858963012695
TDRL,2,10,sample1280,2,94,7.9123406410217285,0.059070587158203125
TDRL,2,10,sample1280,2,95,6.983268737792969,0.06084585189819336
TDRL,2,10,sample1280,2,96,7.865978717803955,0.060289859771728516
TDRL,2,10,sample1280,2,97,8.272789001464844,0.059490203857421875
TDRL,2,10,sample1280,2,98,9.070490837097168,0.06001901626586914
TDRL,2,10,sample1280,2,99,8.429739952087402,0.05886650085449219
TDRL,2,10,sample1280,2,100,7.9743194580078125,0.05873441696166992
TDRL,2,10,sample1280,3,1,7.027169704437256,0.7129085063934326
TDRL,2,10,sample1280,3,2,7.88475227355957,0.05773806571960449
TDRL,2,10,sample1280,3,3,6.8632917404174805,0.057520151138305664
TDRL,2,10,sample1280,3,4,9.226676940917969,0.05695033073425293
TDRL,2,10,sample1280,3,5,7.3546061515808105,0.056526899337768555
TDRL,2,10,sample1280,3,6,7.638592720031738,0.05887746810913086
TDRL,2,10,sample1280,3,7,6.780302047729492,0.0558171272277832
TDRL,2,10,sample1280,3,8,7.999524116516113,0.05589127540588379
TDRL,2,10,sample1280,3,9,7.580431938171387,0.055750370025634766
TDRL,2,10,sample1280,3,10,9.349239349365234,0.056438446044921875
TDRL,2,10,sample1280,3,11,8.39776611328125,0.05617785453796387
TDRL,2,10,sample1280,3,12,5.5386962890625,0.05575370788574219
TDRL,2,10,sample1280,3,13,7.551692962646484,0.05539417266845703
TDRL,2,10,sample1280,3,14,8.195768356323242,0.05599856376647949
TDRL,2,10,sample1280,3,15,6.781336784362793,0.05617547035217285
TDRL,2,10,sample1280,3,16,7.612542629241943,0.05716276168823242
TDRL,2,10,sample1280,3,17,8.06345272064209,0.05573081970214844
TDRL,2,10,sample1280,3,18,9.453315734863281,0.05602765083312988
TDRL,2,10,sample1280,3,19,7.050161361694336,0.05608034133911133
TDRL,2,10,sample1280,3,20,8.019794464111328,0.05608534812927246
TDRL,2,10,sample1280,3,21,7.366647720336914,0.056096792221069336
TDRL,2,10,sample1280,3,22,6.580867767333984,0.05624532699584961
TDRL,2,10,sample1280,3,23,8.604272842407227,0.05626034736633301
TDRL,2,10,sample1280,3,24,8.429668426513672,0.058439016342163086
TDRL,2,10,sample1280,3,25,9.260035514831543,0.0561830997467041
TDRL,2,10,sample1280,3,26,7.773459434509277,0.05610346794128418
TDRL,2,10,sample1280,3,27,7.652104377746582,0.05613303184509277
TDRL,2,10,sample1280,3,28,7.4203643798828125,0.05611085891723633
TDRL,2,10,sample1280,3,29,9.958236694335938,0.05615878105163574
TDRL,2,10,sample1280,3,30,6.907810211181641,0.055792808532714844
TDRL,2,10,sample1280,3,31,9.056072235107422,0.05562710762023926
TDRL,2,10,sample1280,3,32,6.765209674835205,0.05615663528442383
TDRL,2,10,sample1280,3,33,5.667588233947754,0.0564119815826416
TDRL,2,10,sample1280,3,34,8.349061965942383,0.06367015838623047
TDRL,2,10,sample1280,3,35,8.103464126586914,0.05628466606140137
TDRL,2,10,sample1280,3,36,7.336604595184326,0.05605649948120117
TDRL,2,10,sample1280,3,37,11.282153129577637,0.05604386329650879
TDRL,2,10,sample1280,3,38,8.795890808105469,0.055938720703125
TDRL,2,10,sample1280,3,39,7.496285915374756,0.056061744689941406
TDRL,2,10,sample1280,3,40,9.402990341186523,0.056398630142211914
TDRL,2,10,sample1280,3,41,7.745899200439453,0.05630636215209961
TDRL,2,10,sample1280,3,42,9.29631233215332,0.05817890167236328
TDRL,2,10,sample1280,3,43,8.264159202575684,0.05594587326049805
TDRL,2,10,sample1280,3,44,9.04727554321289,0.0559382438659668
TDRL,2,10,sample1280,3,45,8.353164672851562,0.05607748031616211
TDRL,2,10,sample1280,3,46,7.714695930480957,0.05590105056762695
TDRL,2,10,sample1280,3,47,6.065236568450928,0.05538153648376465
TDRL,2,10,sample1280,3,48,9.25914192199707,0.055834293365478516
TDRL,2,10,sample1280,3,49,6.764305114746094,0.056105613708496094
TDRL,2,10,sample1280,3,50,5.464449405670166,0.05621933937072754
TDRL,2,10,sample1280,3,51,8.350560188293457,0.056405067443847656
TDRL,2,10,sample1280,3,52,6.2881598472595215,0.056003570556640625
TDRL,2,10,sample1280,3,53,8.9190034866333,0.05593585968017578
TDRL,2,10,sample1280,3,54,6.731215953826904,0.0563197135925293
TDRL,2,10,sample1280,3,55,7.643052101135254,0.0560915470123291
TDRL,2,10,sample1280,3,56,8.059907913208008,0.05616474151611328
TDRL,2,10,sample1280,3,57,6.942447662353516,0.0565645694732666
TDRL,2,10,sample1280,3,58,8.022082328796387,0.05712556838989258
TDRL,2,10,sample1280,3,59,9.518787384033203,0.05684781074523926
TDRL,2,10,sample1280,3,60,6.555839538574219,0.06898307800292969
TDRL,2,10,sample1280,3,61,8.526456832885742,0.05601978302001953
TDRL,2,10,sample1280,3,62,7.7728447914123535,0.055937767028808594
TDRL,2,10,sample1280,3,63,8.634753227233887,0.055959463119506836
TDRL,2,10,sample1280,3,64,7.1053595542907715,0.05598759651184082
TDRL,2,10,sample1280,3,65,8.268831253051758,0.05587935447692871
TDRL,2,10,sample1280,3,66,6.987204551696777,0.05591273307800293
TDRL,2,10,sample1280,3,67,7.583837509155273,0.055983543395996094
TDRL,2,10,sample1280,3,68,8.029216766357422,0.05590510368347168
TDRL,2,10,sample1280,3,69,7.821944236755371,0.05577898025512695
TDRL,2,10,sample1280,3,70,8.245255470275879,0.05586600303649902
TDRL,2,10,sample1280,3,71,7.797423839569092,0.055824995040893555
TDRL,2,10,sample1280,3,72,8.216763496398926,0.05591940879821777
TDRL,2,10,sample1280,3,73,7.387734889984131,0.05601167678833008
TDRL,2,10,sample1280,3,74,8.522823333740234,0.05597114562988281
TDRL,2,10,sample1280,3,75,8.77475357055664,0.05600261688232422
TDRL,2,10,sample1280,3,76,8.201217651367188,0.056243181228637695
TDRL,2,10,sample1280,3,77,6.946621894836426,0.05605149269104004
TDRL,2,10,sample1280,3,78,7.72280216217041,0.057604312896728516
TDRL,2,10,sample1280,3,79,7.795808792114258,0.05606222152709961
TDRL,2,10,sample1280,3,80,6.746192932128906,0.05613136291503906
TDRL,2,10,sample1280,3,81,7.980658531188965,0.056076765060424805
TDRL,2,10,sample1280,3,82,9.67494010925293,0.05611085891723633
TDRL,2,10,sample1280,3,83,7.715585708618164,0.05592203140258789
TDRL,2,10,sample1280,3,84,7.9388346672058105,0.05589032173156738
TDRL,2,10,sample1280,3,85,6.544357776641846,0.05604410171508789
TDRL,2,10,sample1280,3,86,6.350353717803955,0.056046247482299805
TDRL,2,10,sample1280,3,87,6.083047389984131,0.0557856559753418
TDRL,2,10,sample1280,3,88,7.058785915374756,0.06107640266418457
TDRL,2,10,sample1280,3,89,8.951828002929688,0.05587410926818848
TDRL,2,10,sample1280,3,90,7.6370062828063965,0.05579376220703125
TDRL,2,10,sample1280,3,91,8.683893203735352,0.055871009826660156
TDRL,2,10,sample1280,3,92,8.823046684265137,0.0558927059173584
TDRL,2,10,sample1280,3,93,8.998540878295898,0.055912017822265625
TDRL,2,10,sample1280,3,94,7.9123406410217285,0.05584239959716797
TDRL,2,10,sample1280,3,95,6.983268737792969,0.05596017837524414
TDRL,2,10,sample1280,3,96,7.865978717803955,0.0579686164855957
TDRL,2,10,sample1280,3,97,8.272789001464844,0.05592608451843262
TDRL,2,10,sample1280,3,98,9.070490837097168,0.05577826499938965
TDRL,2,10,sample1280,3,99,8.429739952087402,0.055565595626831055
TDRL,2,10,sample1280,3,100,7.9743194580078125,0.05596446990966797
TDRL,2,10,sample1280,4,1,7.027169704437256,0.6521403789520264
TDRL,2,10,sample1280,4,2,7.88475227355957,0.05646252632141113
TDRL,2,10,sample1280,4,3,6.8632917404174805,0.05581068992614746
TDRL,2,10,sample1280,4,4,9.226676940917969,0.05575919151306152
TDRL,2,10,sample1280,4,5,7.3546061515808105,0.055841922760009766
TDRL,2,10,sample1280,4,6,7.638592720031738,0.05575728416442871
TDRL,2,10,sample1280,4,7,6.780302047729492,0.05574679374694824
TDRL,2,10,sample1280,4,8,7.999524116516113,0.05578041076660156
TDRL,2,10,sample1280,4,9,7.467288970947266,0.05579209327697754
TDRL,2,10,sample1280,4,10,9.349239349365234,0.05579209327697754
TDRL,2,10,sample1280,4,11,8.381248474121094,0.05573892593383789
TDRL,2,10,sample1280,4,12,5.5386962890625,0.0556797981262207
TDRL,2,10,sample1280,4,13,7.551692962646484,0.05577564239501953
TDRL,2,10,sample1280,4,14,8.195768356323242,0.055734872817993164
TDRL,2,10,sample1280,4,15,6.781336784362793,0.0558016300201416
TDRL,2,10,sample1280,4,16,7.612542152404785,0.05584526062011719
TDRL,2,10,sample1280,4,17,8.06345272064209,0.055871009826660156
TDRL,2,10,sample1280,4,18,9.453315734863281,0.05575084686279297
TDRL,2,10,sample1280,4,19,7.050161838531494,0.05566740036010742
TDRL,2,10,sample1280,4,20,8.019794464111328,0.05565834045410156
TDRL,2,10,sample1280,4,21,7.436091423034668,0.05571937561035156
TDRL,2,10,sample1280,4,22,6.580867767333984,0.05565977096557617
TDRL,2,10,sample1280,4,23,8.604272842407227,0.055722951889038086
TDRL,2,10,sample1280,4,24,8.425104141235352,0.055762290954589844
TDRL,2,10,sample1280,4,25,9.26003646850586,0.05575394630432129
TDRL,2,10,sample1280,4,26,7.773459434509277,0.05568504333496094
TDRL,2,10,sample1280,4,27,7.611406326293945,0.055675506591796875
TDRL,2,10,sample1280,4,28,7.4203643798828125,0.05564379692077637
TDRL,2,10,sample1280,4,29,9.958236694335938,0.055722951889038086
TDRL,2,10,sample1280,4,30,6.907810211181641,0.05564522743225098
TDRL,2,10,sample1280,4,31,9.02919864654541,0.05564308166503906
TDRL,2,10,sample1280,4,32,6.712978839874268,0.05585217475891113
TDRL,2,10,sample1280,4,33,5.667588233947754,0.05574774742126465
TDRL,2,10,sample1280,4,34,8.350005149841309,0.055660247802734375
TDRL,2,10,sample1280,4,35,8.148322105407715,0.0557103157043457
TDRL,2,10,sample1280,4,36,7.321981906890869,0.05567479133605957
TDRL,2,10,sample1280,4,37,11.282153129577637,0.05578756332397461
TDRL,2,10,sample1280,4,38,8.828466415405273,0.055759429931640625
TDRL,2,10,sample1280,4,39,7.644794940948486,0.055726051330566406
TDRL,2,10,sample1280,4,40,9.402990341186523,0.055676937103271484
TDRL,2,10,sample1280,4,41,7.745899200439453,0.05562281608581543
TDRL,2,10,sample1280,4,42,9.29631233215332,0.05563187599182129
TDRL,2,10,sample1280,4,43,8.07352066040039,0.05562567710876465
TDRL,2,10,sample1280,4,44,9.04727554321289,0.0556187629699707
TDRL,2,10,sample1280,4,45,8.353164672851562,0.05572080612182617
TDRL,2,10,sample1280,4,46,7.714695930480957,0.05571579933166504
TDRL,2,10,sample1280,4,47,6.065236568450928,0.0557861328125
TDRL,2,10,sample1280,4,48,9.361885070800781,0.05573701858520508
TDRL,2,10,sample1280,4,49,6.764305114746094,0.05584144592285156
TDRL,2,10,sample1280,4,50,5.464449405670166,0.055628299713134766
TDRL,2,10,sample1280,4,51,8.355798721313477,0.05565619468688965
TDRL,2,10,sample1280,4,52,6.2881598472595215,0.0557093620300293
TDRL,2,10,sample1280,4,53,8.9190034866333,0.055657148361206055
TDRL,2,10,sample1280,4,54,6.7428998947143555,0.05566525459289551
TDRL,2,10,sample1280,4,55,7.643052101135254,0.05569791793823242
TDRL,2,10,sample1280,4,56,8.059907913208008,0.05575847625732422
TDRL,2,10,sample1280,4,57,6.942447662353516,0.05565023422241211
TDRL,2,10,sample1280,4,58,8.022082328796387,0.0556797981262207
TDRL,2,10,sample1280,4,59,9.518787384033203,0.0550236701965332
TDRL,2,10,sample1280,4,60,6.555839538574219,0.05565643310546875
TDRL,2,10,sample1280,4,61,8.526456832885742,0.05563020706176758
TDRL,2,10,sample1280,4,62,7.7728447914123535,0.055667877197265625
TDRL,2,10,sample1280,4,63,8.634753227233887,0.055721282958984375
TDRL,2,10,sample1280,4,64,7.1053595542907715,0.05573606491088867
TDRL,2,10,sample1280,4,65,8.268831253051758,0.05583810806274414
TDRL,2,10,sample1280,4,66,6.987204551696777,0.05578970909118652
TDRL,2,10,sample1280,4,67,7.583837509155273,0.057794809341430664
TDRL,2,10,sample1280,4,68,8.029216766357422,0.05611085891723633
TDRL,2,10,sample1280,4,69,7.821944236755371,0.055869102478027344
TDRL,2,10,sample1280,4,70,8.257853507995605,0.05570054054260254
TDRL,2,10,sample1280,4,71,7.797423839569092,0.0560455322265625
TDRL,2,10,sample1280,4,72,8.216763496398926,0.05597996711730957
TDRL,2,10,sample1280,4,73,7.387734889984131,0.05579066276550293
TDRL,2,10,sample1280,4,74,8.522823333740234,0.05575990676879883
TDRL,2,10,sample1280,4,75,8.732778549194336,0.05573582649230957
TDRL,2,10,sample1280,4,76,8.201217651367188,0.05584979057312012
TDRL,2,10,sample1280,4,77,6.946621894836426,0.055924415588378906
TDRL,2,10,sample1280,4,78,7.777925491333008,0.05618405342102051
TDRL,2,10,sample1280,4,79,7.795808792114258,0.05606269836425781
TDRL,2,10,sample1280,4,80,6.788164138793945,0.05608677864074707
TDRL,2,10,sample1280,4,81,7.980658531188965,0.05605506896972656
TDRL,2,10,sample1280,4,82,9.79066276550293,0.055757999420166016
TDRL,2,10,sample1280,4,83,7.715585708618164,0.055924415588378906
TDRL,2,10,sample1280,4,84,7.958980560302734,0.055769920349121094
TDRL,2,10,sample1280,4,85,6.544357776641846,0.05615234375
TDRL,2,10,sample1280,4,86,6.350353717803955,0.055760860443115234
TDRL,2,10,sample1280,4,87,6.083046913146973,0.05578351020812988
TDRL,2,10,sample1280,4,88,7.041875839233398,0.0557408332824707
TDRL,2,10,sample1280,4,89,8.951828002929688,0.05586862564086914
TDRL,2,10,sample1280,4,90,7.6370062828063965,0.055776357650756836
TDRL,2,10,sample1280,4,91,8.683893203735352,0.05589699745178223
TDRL,2,10,sample1280,4,92,8.823046684265137,0.055999040603637695
TDRL,2,10,sample1280,4,93,8.954011917114258,0.05577874183654785
TDRL,2,10,sample1280,4,94,7.9123406410217285,0.05598735809326172
TDRL,2,10,sample1280,4,95,6.983268737792969,0.05575680732727051
TDRL,2,10,sample1280,4,96,7.865978717803955,0.05581855773925781
TDRL,2,10,sample1280,4,97,8.272789001464844,0.05575156211853027
TDRL,2,10,sample1280,4,98,9.070490837097168,0.05574655532836914
TDRL,2,10,sample1280,4,99,8.429739952087402,0.05576634407043457
