candidate_source,method,mode,rep,kappa,size,instance_index,instance_name,objective,distance,tardiness,runtime_s,status,objective_validation,objective_consistency_error,instance_hash_source
Metaheuristic,IGA,,0,3,10,32,N10_K3_M18_I32,10.363564180177496,15.082138295675302,5.644990064679692,737.9782102108002,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,1,3,10,32,N10_K3_M18_I32,10.44604072907964,14.370471153764251,6.521610304395028,605.5882153511047,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,2,3,10,32,N10_K3_M18_I32,10.300737996059198,13.981760141130762,6.619715850987633,739.2441794872284,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,3,3,10,32,N10_K3_M18_I32,10.300737996059196,13.98176014113076,6.619715850987633,683.7266891002655,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,0,3,10,32,N10_K3_M18_I32,10.82379297977514,15.07284205902708,6.5747439005232,177.64637541770935,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,1,3,10,32,N10_K3_M18_I32,10.777731170138894,16.209087379861018,5.346374960416771,172.24358320236206,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,2,3,10,32,N10_K3_M18_I32,10.913906926589,15.064012829832532,6.763801023345467,201.5704765319824,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,3,3,10,32,N10_K3_M18_I32,10.905520579948355,15.514380857340209,6.296660302556505,179.52766966819763,success,components_recomputed,1.7763568394002505e-15,meta_raw_verified_per_instance
Metaheuristic,DIWO,,0,3,10,32,N10_K3_M18_I32,10.6139610689081,14.304957354684872,6.922964783131329,336.74319291114807,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,1,3,10,32,N10_K3_M18_I32,10.823276834787764,15.575046384581547,6.071507284993981,455.60279059410095,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,2,3,10,32,N10_K3_M18_I32,10.466334279986192,15.281215019928538,5.651453540043844,350.1991894245148,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,3,3,10,32,N10_K3_M18_I32,10.758534177028636,16.123511918050987,5.393556436006284,348.10222864151,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,0,3,10,33,N10_K3_M18_I33,10.361377234746517,14.913105623696776,5.809648845796259,252.0389084815979,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,1,3,10,33,N10_K3_M18_I33,11.397745982600693,14.19698446762655,8.598507497574836,157.62744069099426,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,2,3,10,33,N10_K3_M18_I33,10.678514421418082,15.547379997039906,5.809648845796259,158.8591115474701,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,3,3,10,33,N10_K3_M18_I33,11.58945082651875,15.43212336560806,7.746778287429439,143.31872987747192,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,0,3,10,33,N10_K3_M18_I33,10.361377234746517,14.913105623696776,5.809648845796259,941.3391184806824,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,1,3,10,33,N10_K3_M18_I33,10.361377234746517,14.913105623696776,5.809648845796259,925.3845233917236,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,2,3,10,33,N10_K3_M18_I33,10.361377234746517,14.913105623696776,5.809648845796259,836.4309833049774,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,3,3,10,33,N10_K3_M18_I33,10.361377234746517,14.913105623696776,5.809648845796259,785.4245746135712,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,0,3,10,33,N10_K3_M18_I33,10.933390939224388,16.40395304114962,5.462828837299157,245.7728805541992,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,1,3,10,33,N10_K3_M18_I33,10.721784641329052,15.633920436861844,5.809648845796259,193.4253516197205,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,2,3,10,33,N10_K3_M18_I33,11.151633054642652,17.375424392123595,4.9278417171617095,213.03973054885864,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,3,3,10,33,N10_K3_M18_I33,11.387133785501051,17.068976892899247,5.705290678102858,173.3850450515747,success,components_recomputed,1.7763568394002505e-15,meta_raw_verified_per_instance
Metaheuristic,DIWO,,0,3,10,33,N10_K3_M18_I33,11.072919763787487,16.271870479513076,5.873969048061899,344.0409080982208,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,1,3,10,33,N10_K3_M18_I33,11.072919763787487,16.271870479513076,5.873969048061899,354.1296625137329,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,2,3,10,33,N10_K3_M18_I33,10.919038483886853,15.969769570918432,5.868307396855274,350.25651478767395,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,3,3,10,33,N10_K3_M18_I33,10.51242768904384,15.21520653229142,5.809648845796259,345.49543476104736,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,0,3,10,34,N10_K3_M18_I34,7.730554849229427,12.59228359037403,2.868826108084823,165.1781141757965,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,1,3,10,34,N10_K3_M18_I34,7.678489785908255,12.88117478242358,2.47580478939293,134.64117574691772,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,2,3,10,34,N10_K3_M18_I34,7.57942981109565,12.677095731646489,2.4817638905448147,162.5190072059631,success,components_recomputed,1.7763568394002505e-15,meta_raw_verified_per_instance
Metaheuristic,ALNS,,3,3,10,34,N10_K3_M18_I34,7.816429637002995,13.72294489017249,1.9099143838334984,147.09130811691284,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,0,3,10,34,N10_K3_M18_I34,7.6345736769221455,13.095499688660103,2.173647665184187,520.193258523941,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,1,3,10,34,N10_K3_M18_I34,7.354480329921403,12.218772057229248,2.490188602613559,604.0805051326752,success,components_recomputed,8.881784197001252e-16,meta_raw_verified_per_instance
Metaheuristic,IGA,,2,3,10,34,N10_K3_M18_I34,7.354480329921402,12.218772057229245,2.4901886026135585,605.0243773460388,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,3,3,10,34,N10_K3_M18_I34,7.48994933425103,12.038831564245374,2.941067104256686,710.9772362709045,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,0,3,10,34,N10_K3_M18_I34,8.12123005129226,13.973144321114995,2.2693157814695235,179.95104336738586,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,1,3,10,34,N10_K3_M18_I34,7.720837494514185,13.543304337298071,1.8983706517302976,186.4578857421875,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,2,3,10,34,N10_K3_M18_I34,7.920166429489805,14.04651440786347,1.793818451116141,202.928701877594,success,components_recomputed,8.881784197001252e-16,meta_raw_verified_per_instance
Metaheuristic,DABC,,3,3,10,34,N10_K3_M18_I34,7.928046776255832,13.515534991605044,2.340558560906621,234.44559597969052,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,0,3,10,34,N10_K3_M18_I34,7.816442824285969,13.677481909114416,1.9554037394575217,359.5261170864105,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,1,3,10,34,N10_K3_M18_I34,7.653316685456403,13.45820587859536,1.8484274923174449,409.92835330963135,success,components_recomputed,8.881784197001252e-16,meta_raw_verified_per_instance
Metaheuristic,DIWO,,2,3,10,34,N10_K3_M18_I34,7.897666835538593,14.100152616386929,1.6951810546902573,352.9909236431122,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,3,3,10,34,N10_K3_M18_I34,7.680135789718133,13.51184408711882,1.8484274923174449,395.4511158466339,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,0,3,10,35,N10_K3_M18_I35,11.216097852939765,12.280802481519354,10.151393224360175,163.05167984962463,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,1,3,10,35,N10_K3_M18_I35,10.917355490255398,15.754163852259284,6.080547128251512,177.96058106422424,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,2,3,10,35,N10_K3_M18_I35,10.641893179615234,11.132393134870291,10.151393224360175,176.93627429008484,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,3,3,10,35,N10_K3_M18_I35,10.6274186809695,15.141292863453888,6.113544498485113,141.23177552223206,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,0,3,10,35,N10_K3_M18_I35,10.6274186809695,15.141292863453888,6.113544498485113,859.399167060852,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,1,3,10,35,N10_K3_M18_I35,10.641893179615234,11.132393134870291,10.151393224360175,1111.498766899109,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,2,3,10,35,N10_K3_M18_I35,10.6274186809695,15.141292863453888,6.113544498485113,1052.2222049236298,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,3,3,10,35,N10_K3_M18_I35,10.641893179615234,11.132393134870291,10.151393224360175,1001.5618660449982,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,0,3,10,35,N10_K3_M18_I35,11.089923084164322,16.099299040077135,6.080547128251512,206.1351547241211,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,1,3,10,35,N10_K3_M18_I35,11.45114127659138,16.821735424931248,6.080547128251512,206.1225368976593,success,components_recomputed,1.7763568394002505e-15,meta_raw_verified_per_instance
Metaheuristic,DABC,,2,3,10,35,N10_K3_M18_I35,11.482591359594526,16.332603719364986,6.632578999824068,195.81409430503845,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,3,3,10,35,N10_K3_M18_I35,11.170987973914542,16.13044432506846,6.211531622760623,184.5985562801361,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,0,3,10,35,N10_K3_M18_I35,10.799986274878425,15.486428051271735,6.113544498485114,363.8770475387573,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,1,3,10,35,N10_K3_M18_I35,10.742029721582671,15.37051494468023,6.113544498485114,437.8947784900665,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,2,3,10,35,N10_K3_M18_I35,11.195014373420856,13.837560438845788,8.552468307995923,355.37379932403564,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,3,3,10,35,N10_K3_M18_I35,11.382165330179758,16.75656706795492,6.007763592404597,338.9950044155121,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,0,3,10,36,N10_K3_M18_I36,8.31431534667656,12.24269134454368,4.3859393488094405,134.47882914543152,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,1,3,10,36,N10_K3_M18_I36,8.287679743325736,12.64661646192252,3.928743024728951,176.57854318618774,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,2,3,10,36,N10_K3_M18_I36,8.287679743325736,12.64661646192252,3.928743024728951,145.98148822784424,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,3,3,10,36,N10_K3_M18_I36,8.287679743325736,12.64661646192252,3.928743024728951,158.7581057548523,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,0,3,10,36,N10_K3_M18_I36,8.287679743325736,12.64661646192252,3.928743024728951,641.1402497291565,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,1,3,10,36,N10_K3_M18_I36,8.287679743325736,12.64661646192252,3.928743024728951,662.8978087902069,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,2,3,10,36,N10_K3_M18_I36,8.287679743325736,12.64661646192252,3.928743024728951,888.8352327346802,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,3,3,10,36,N10_K3_M18_I36,8.287679743325736,12.64661646192252,3.928743024728951,511.9874632358551,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,0,3,10,36,N10_K3_M18_I36,8.696062929879602,13.246206999580526,4.14591886017868,168.3968448638916,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,1,3,10,36,N10_K3_M18_I36,8.930450656199948,13.474961963590456,4.3859393488094405,182.05035638809204,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,2,3,10,36,N10_K3_M18_I36,8.72623691246051,13.53584522622992,3.916628598691101,205.02154922485352,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,3,3,10,36,N10_K3_M18_I36,8.86024233519785,13.33454532158626,4.3859393488094405,258.0642323493957,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,0,3,10,36,N10_K3_M18_I36,8.639666436055702,11.919370524107777,5.359962348003628,419.2673645019531,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,1,3,10,36,N10_K3_M18_I36,8.287679743325738,12.646616461922523,3.928743024728951,444.775741815567,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,2,3,10,36,N10_K3_M18_I36,8.394268411059766,12.859793797390582,3.928743024728951,377.04197239875793,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,3,3,10,36,N10_K3_M18_I36,8.752837267518144,12.9862712764845,4.519403258551789,369.1251201629639,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,0,3,10,37,N10_K3_M18_I37,12.936865746043406,17.822291118344964,8.05144037374185,139.30451107025146,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,1,3,10,37,N10_K3_M18_I37,12.457302060877428,17.74407323986401,7.170530881890842,207.30700087547305,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,2,3,10,37,N10_K3_M18_I37,12.033597699038207,16.931881408370092,7.135313989706324,151.32761764526367,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,3,3,10,37,N10_K3_M18_I37,12.758737376033576,16.378903616405157,9.138571135661996,161.1218147277832,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,0,3,10,37,N10_K3_M18_I37,11.772681822062072,16.723029062123302,6.822334582000844,697.8015987873077,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,1,3,10,37,N10_K3_M18_I37,11.772681822062072,16.723029062123302,6.822334582000844,637.5800077915192,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,2,3,10,37,N10_K3_M18_I37,11.942062042045574,16.748810094384826,7.135313989706324,669.0939877033234,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,3,3,10,37,N10_K3_M18_I37,11.942062042045574,16.748810094384822,7.135313989706324,873.3941066265106,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,0,3,10,37,N10_K3_M18_I37,12.471658450134449,19.03923967896042,5.904077221308478,204.7771804332733,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,1,3,10,37,N10_K3_M18_I37,12.661732445353309,19.4720465448086,5.851418345898011,175.5277111530304,success,components_recomputed,3.552713678800501e-15,meta_raw_verified_per_instance
Metaheuristic,DABC,,2,3,10,37,N10_K3_M18_I37,12.56519713355534,18.90423467043773,6.226159596672948,173.5040864944458,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,3,3,10,37,N10_K3_M18_I37,12.257803787210868,17.675978910999817,6.839628663421921,168.9951319694519,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,0,3,10,37,N10_K3_M18_I37,12.050626015924724,17.278917449848606,6.822334582000844,376.8167107105255,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,1,3,10,37,N10_K3_M18_I37,12.349195483512894,17.80050402560273,6.897886941423057,409.7214071750641,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,2,3,10,37,N10_K3_M18_I37,12.51806142598704,18.135824413827144,6.9002984381469314,368.35796999931335,success,components_recomputed,1.7763568394002505e-15,meta_raw_verified_per_instance
Metaheuristic,DIWO,,3,3,10,37,N10_K3_M18_I37,12.349195483512894,17.80050402560273,6.897886941423057,351.43279790878296,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,0,3,10,38,N10_K3_M18_I38,9.46793304549505,14.42763409221746,4.508231998772641,166.81674337387085,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,1,3,10,38,N10_K3_M18_I38,9.350795164005206,14.85388531338256,3.847705014627849,122.5669412612915,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,2,3,10,38,N10_K3_M18_I38,9.704523252431612,14.68041527891337,4.728631225949858,122.87697196006776,success,components_recomputed,1.7763568394002505e-15,meta_raw_verified_per_instance
Metaheuristic,ALNS,,3,3,10,38,N10_K3_M18_I38,9.6969895898795,14.886328808021087,4.507650371737913,115.35771465301514,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,0,3,10,38,N10_K3_M18_I38,9.535117564858986,16.717466621791225,2.3527685079267453,908.8100628852844,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,1,3,10,38,N10_K3_M18_I38,9.33147544745965,15.059798842490276,3.6031520524290266,519.9612822532654,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,2,3,10,38,N10_K3_M18_I38,9.446905489613933,15.097485842448986,3.79632513677888,918.8932354450226,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,3,3,10,38,N10_K3_M18_I38,9.456282667894708,14.96379005053457,3.948775285254844,714.7523760795593,success,components_recomputed,1.7763568394002505e-15,meta_raw_verified_per_instance
Metaheuristic,DABC,,0,3,10,38,N10_K3_M18_I38,9.718735930881962,16.648302814264618,2.7891690474993056,212.8515625,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,1,3,10,38,N10_K3_M18_I38,9.78867692834531,16.370962188357904,3.206391668332716,205.37631225585935,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,2,3,10,38,N10_K3_M18_I38,9.488910925917311,15.362065897144957,3.615755954689671,199.8331847190857,success,components_recomputed,1.7763568394002505e-15,meta_raw_verified_per_instance
Metaheuristic,DABC,,3,3,10,38,N10_K3_M18_I38,9.703312199198868,16.85790873157759,2.5487156668201427,189.52556943893435,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,0,3,10,38,N10_K3_M18_I38,9.641343616575169,16.92991872522359,2.3527685079267453,409.94698309898376,success,components_recomputed,1.7763568394002505e-15,meta_raw_verified_per_instance
Metaheuristic,DIWO,,1,3,10,38,N10_K3_M18_I38,9.350795164005204,14.85388531338256,3.847705014627849,348.4889531135559,success,components_recomputed,1.7763568394002505e-15,meta_raw_verified_per_instance
Metaheuristic,DIWO,,2,3,10,38,N10_K3_M18_I38,9.363827175834874,15.682596700950349,3.045057650719401,398.65680384635925,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,3,3,10,38,N10_K3_M18_I38,9.530200656016673,15.908347554681052,3.152053757352294,330.2421250343323,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,0,3,10,39,N10_K3_M18_I39,9.173589246772584,12.37938110355515,5.967797389990016,162.4112582206726,success,components_recomputed,1.7763568394002505e-15,meta_raw_verified_per_instance
Metaheuristic,ALNS,,1,3,10,39,N10_K3_M18_I39,9.045385809282113,12.122974228574206,5.967797389990016,151.95707941055298,success,components_recomputed,1.7763568394002505e-15,meta_raw_verified_per_instance
Metaheuristic,ALNS,,2,3,10,39,N10_K3_M18_I39,9.65340883234527,14.051313564254798,5.255504100435745,141.41387748718262,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,3,3,10,39,N10_K3_M18_I39,9.045385809282113,12.122974228574206,5.967797389990016,143.1748239994049,success,components_recomputed,1.7763568394002505e-15,meta_raw_verified_per_instance
Metaheuristic,IGA,,0,3,10,39,N10_K3_M18_I39,8.745581152408887,13.977684623025874,3.5134776817919,712.7214901447296,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,1,3,10,39,N10_K3_M18_I39,8.745581152408887,13.977684623025874,3.5134776817919,700.9883394241333,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,2,3,10,39,N10_K3_M18_I39,8.745581152408887,13.977684623025874,3.5134776817919,584.9334671497345,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,3,3,10,39,N10_K3_M18_I39,8.900863498685379,14.519239244399197,3.2824877529715613,789.0712773799896,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,0,3,10,39,N10_K3_M18_I39,9.448401491925903,13.35069912840361,5.546103855448196,175.57671427726746,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,1,3,10,39,N10_K3_M18_I39,8.979907791280755,15.178250287325216,2.781565295236295,265.4490785598755,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,2,3,10,39,N10_K3_M18_I39,9.59619161863628,14.45421572465248,4.738167512620082,170.5052993297577,success,components_recomputed,1.7763568394002505e-15,meta_raw_verified_per_instance
Metaheuristic,DABC,,3,3,10,39,N10_K3_M18_I39,9.48219226331676,13.470121662459858,5.494262864173662,170.59697937965393,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,0,3,10,39,N10_K3_M18_I39,8.810604395123159,14.338721037274755,3.2824877529715613,354.8723747730255,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,1,3,10,39,N10_K3_M18_I39,9.549015826711416,16.05722015096729,3.040811502455541,363.4858179092407,success,components_recomputed,1.7763568394002505e-15,meta_raw_verified_per_instance
Metaheuristic,DIWO,,2,3,10,39,N10_K3_M18_I39,9.39872863730588,13.497423744278978,5.300033530332782,398.5467796325684,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,3,3,10,39,N10_K3_M18_I39,9.46584696117866,13.631660392024536,5.300033530332782,379.3170397281647,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,0,3,10,40,N10_K3_M18_I40,11.286744601348747,15.18644158037934,7.387047622318157,160.3838336467743,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,1,3,10,40,N10_K3_M18_I40,11.063206391841604,15.591022597082675,6.53539018660053,166.97436332702637,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,2,3,10,40,N10_K3_M18_I40,11.04263059631306,15.207173983205994,6.878087209420125,188.25116324424744,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,3,3,10,40,N10_K3_M18_I40,11.749962910062584,15.356855841560968,8.143069978564204,162.57902669906616,success,components_recomputed,1.7763568394002505e-15,meta_raw_verified_per_instance
Metaheuristic,IGA,,0,3,10,40,N10_K3_M18_I40,11.141574767733273,14.324185734613474,7.958963800853072,532.4328832626343,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,1,3,10,40,N10_K3_M18_I40,10.897311432256108,15.429217269311538,6.365405595200677,659.0234799385071,success,components_recomputed,1.7763568394002505e-15,meta_raw_verified_per_instance
Metaheuristic,IGA,,2,3,10,40,N10_K3_M18_I40,11.111361615159783,13.80743461970952,8.415288610610045,937.8684754371644,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,3,3,10,40,N10_K3_M18_I40,10.897311432256108,15.429217269311538,6.365405595200677,820.4858114719391,success,components_recomputed,1.7763568394002505e-15,meta_raw_verified_per_instance
Metaheuristic,DABC,,0,3,10,40,N10_K3_M18_I40,11.433199040262355,15.27857300687211,7.587825073652601,210.3209753036499,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,1,3,10,40,N10_K3_M18_I40,11.393851747759587,15.962192671053195,6.825510824465981,171.79243230819702,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,2,3,10,40,N10_K3_M18_I40,11.547122510405009,14.211104167406488,8.88314085340353,196.49960088729856,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DABC,,3,3,10,40,N10_K3_M18_I40,11.6371234136967,15.27243542958049,8.001811397812912,248.49461936950684,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,0,3,10,40,N10_K3_M18_I40,11.531252450028958,15.858706097649524,7.203798802408393,387.9800255298615,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,1,3,10,40,N10_K3_M18_I40,11.420506177674104,14.861645595637874,7.979366759710334,420.82815980911255,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,2,3,10,40,N10_K3_M18_I40,11.55786138553951,15.05408795459109,8.061634816487931,343.7132258415222,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,DIWO,,3,3,10,40,N10_K3_M18_I40,11.21115068212477,15.930394205256183,6.491907158993358,397.8171660900116,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,0,3,10,41,N10_K3_M18_I41,11.865762681759854,17.952457933930596,5.779067429589113,144.55027508735657,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,1,3,10,41,N10_K3_M18_I41,11.898745154044676,18.18999133699264,5.60749897109671,138.39175987243652,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,2,3,10,41,N10_K3_M18_I41,12.353113453513515,19.214043531198232,5.492183375828799,140.1105215549469,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,ALNS,,3,3,10,41,N10_K3_M18_I41,11.764398791051017,17.49095987431871,6.037837707783321,144.4483118057251,success,components_recomputed,1.7763568394002505e-15,meta_raw_verified_per_instance
Metaheuristic,IGA,,0,3,10,41,N10_K3_M18_I41,11.619274007425638,17.266910800323537,5.971637214527741,551.6899507045746,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,1,3,10,41,N10_K3_M18_I41,11.711801279197012,17.385764850610702,6.037837707783322,866.9428837299347,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,2,3,10,41,N10_K3_M18_I41,11.683488719541746,17.395340224555753,5.971637214527741,715.7960474491119,success,components_recomputed,0.0,meta_raw_verified_per_instance
Metaheuristic,IGA,,3,3,10,41,N10_K3_M18_I41,11.769241284508526,17.337955025729222,6.20052754328783,558.3350670337677,success,components_recomputed,0.0,meta_raw_verified_per_instance
