category,method,mode,kappa,size,instance_index,instance_name,repetition_n,mean_objective,bks_objective,rpd
Meta.,DIWO,,2,50,64,N50_K2_M12_I64,4,18.635406438311502,15.274673461914062,22.001995556743694
Meta.,DIWO,,2,50,65,N50_K2_M12_I65,4,18.645320344195834,15.1491060256958,23.07868406604179
Meta.,DIWO,,2,50,66,N50_K2_M12_I66,4,15.880381765038118,12.660123825073242,25.436227832046864
Meta.,DIWO,,2,50,67,N50_K2_M12_I67,4,18.27648757330605,13.75082257886334,32.91195831003737
Meta.,DIWO,,2,50,68,N50_K2_M12_I68,4,18.72214460250276,14.93296241760254,25.374618102792788
Meta.,DIWO,,2,50,69,N50_K2_M12_I69,4,18.904692312053086,14.66233253479004,28.933730477036917
Meta.,DIWO,,2,50,70,N50_K2_M12_I70,4,18.436144904860313,14.528432927404085,26.89699568413434
Meta.,DIWO,,2,50,71,N50_K2_M12_I71,4,18.48126716568653,14.783488273620604,25.01289833377266
Meta.,DIWO,,2,50,72,N50_K2_M12_I72,4,17.564904500676672,14.342992782592772,22.46331548039361
Meta.,DIWO,,2,50,73,N50_K2_M12_I73,4,19.28625686144943,16.2963809967041,18.346870175347664
Meta.,DIWO,,2,50,74,N50_K2_M12_I74,4,17.236881604999226,13.814783096313477,24.77127932322693
Meta.,DIWO,,2,50,75,N50_K2_M12_I75,4,17.678912733121827,14.008804321289062,26.198584316402584
Meta.,DIWO,,2,50,76,N50_K2_M12_I76,4,19.04794506075481,15.002099990844728,26.96852488904302
Meta.,DIWO,,2,50,77,N50_K2_M12_I77,4,18.40154181670376,14.699503898620604,25.184781361434606
Meta.,DIWO,,2,50,78,N50_K2_M12_I78,4,18.00390768643274,14.351559549294665,25.44913759785484
Meta.,DIWO,,2,50,79,N50_K2_M12_I79,4,17.33398192465915,14.181103706359863,22.232953679658237
Meta.,DIWO,,2,50,80,N50_K2_M12_I80,4,18.9471948616484,15.131943702697754,25.213225966935457
Meta.,DIWO,,2,50,81,N50_K2_M12_I81,4,20.315696371393514,16.90313148498535,20.18895072454156
Meta.,DIWO,,2,50,82,N50_K2_M12_I82,4,15.87192470923079,12.631876945495604,25.649773012478192
Meta.,DIWO,,2,50,83,N50_K2_M12_I83,4,18.361524184106052,14.877918243408203,23.414606020175523
Meta.,DIWO,,2,50,84,N50_K2_M12_I84,4,17.60123321997543,14.207995414733888,23.882593611500656
Meta.,DIWO,,2,50,85,N50_K2_M12_I85,4,17.355780769620296,14.313741655246876,21.25257803055516
Meta.,DIWO,,2,50,86,N50_K2_M12_I86,4,19.009897770738217,15.08869171142578,25.98771407293807
Meta.,DIWO,,2,50,87,N50_K2_M12_I87,4,18.09870403905954,14.32655688934658,26.329753749262533
Meta.,DIWO,,2,50,88,N50_K2_M12_I88,4,18.050287627633363,13.696385383605955,31.78869549946266
Meta.,DIWO,,2,50,89,N50_K2_M12_I89,4,21.38318149155593,17.052824020385742,25.393785017622164
Meta.,DIWO,,2,50,90,N50_K2_M12_I90,4,17.30003070935337,13.402901295354216,29.07675978595766
Meta.,DIWO,,2,50,91,N50_K2_M12_I91,4,17.25578076237064,14.031951904296877,22.974913825684936
Meta.,DIWO,,2,50,92,N50_K2_M12_I92,4,14.83113349393186,11.079879760742188,33.856448031872816
Meta.,DIWO,,2,50,93,N50_K2_M12_I93,4,19.759961756454288,15.4970085349688,27.508233036499853
Meta.,DIWO,,2,50,94,N50_K2_M12_I94,4,19.10238024556966,16.112764358520508,18.55433258085369
Meta.,DIWO,,2,50,95,N50_K2_M12_I95,4,14.863352790921123,11.84638214111328,25.467443257104993
Meta.,DIWO,,2,50,96,N50_K2_M12_I96,4,18.402146173530852,14.182584762573242,29.751709449272674
Meta.,DIWO,,2,50,97,N50_K2_M12_I97,4,18.235826383916653,15.180540084838867,20.126334649510696
Meta.,DIWO,,2,50,98,N50_K2_M12_I98,4,19.99195984046677,16.028209686279297,24.729837154430168
Meta.,DIWO,,2,50,99,N50_K2_M12_I99,4,18.69194410353856,14.777015686035156,26.493363076031386
Meta.,DIWO,,2,50,100,N50_K2_M12_I100,4,17.51162655361893,14.345592498779297,22.06973364891719
Meta.,DIWO,,2,100,1,N100_K2_M12_I1,4,33.35728249447782,21.786035537719727,53.11313725126339
Meta.,DIWO,,2,100,2,N100_K2_M12_I2,4,31.965212981341832,19.49786376953125,63.94212904130015
Meta.,DIWO,,2,100,3,N100_K2_M12_I3,4,32.81837224780875,20.31687355041504,61.53259095880099
Meta.,DIWO,,2,100,4,N100_K2_M12_I4,4,32.28250532854797,19.37781143188477,66.59520834963577
Meta.,DIWO,,2,100,5,N100_K2_M12_I5,4,33.53792496688555,20.859140396118164,60.78287182499081
Meta.,DIWO,,2,100,6,N100_K2_M12_I6,4,31.57256628990021,19.98680305480957,57.967065584821846
Meta.,DIWO,,2,100,7,N100_K2_M12_I7,4,33.089833715763284,21.493162155151367,53.95516712198855
Meta.,DIWO,,2,100,8,N100_K2_M12_I8,4,31.48068539432243,19.08004570007324,64.99271484554981
Meta.,DIWO,,2,100,9,N100_K2_M12_I9,4,32.72653956114972,21.48548889160156,52.319268722538425
Meta.,DIWO,,2,100,10,N100_K2_M12_I10,4,34.30298005894605,22.97378158569336,49.313598769075995
Meta.,DIWO,,2,100,11,N100_K2_M12_I11,4,36.25487331210944,23.11142921447754,56.869888814139365
Meta.,DIWO,,2,100,12,N100_K2_M12_I12,4,32.163373067898995,22.00052261352539,46.193677454397054
Meta.,DIWO,,2,100,13,N100_K2_M12_I13,4,30.774162299431108,20.15220832824707,52.70863519357028
Meta.,DIWO,,2,100,14,N100_K2_M12_I14,4,32.5495383566413,20.974077224731445,55.18937023012733
Meta.,DIWO,,2,100,15,N100_K2_M12_I15,4,33.77495896377776,19.984188079833984,69.00841219493938
Meta.,DIWO,,2,100,16,N100_K2_M12_I16,4,33.549411292109276,21.064083099365234,59.273067495258246
Meta.,DIWO,,2,100,17,N100_K2_M12_I17,4,35.2973717451179,21.97731208801269,60.608229085350715
Meta.,DIWO,,2,100,18,N100_K2_M12_I18,4,37.19750295491188,25.88486099243164,43.703699879971914
Meta.,DIWO,,2,100,19,N100_K2_M12_I19,4,31.876913074988316,18.320356369018555,73.99723254780771
Meta.,DIWO,,2,100,20,N100_K2_M12_I20,4,32.23060765616241,19.444061279296875,65.76067722271608
Meta.,DIWO,,2,100,21,N100_K2_M12_I21,4,32.108012338968365,21.220170974731445,51.30892384044381
Meta.,DIWO,,2,100,22,N100_K2_M12_I22,4,33.19064427514902,20.63397789001465,60.854317340384895
Meta.,DIWO,,2,100,23,N100_K2_M12_I23,4,30.92675713422461,18.889692306518555,63.7229269401717
Meta.,DIWO,,2,100,24,N100_K2_M12_I24,4,34.655841738146165,22.68380355834961,52.77791332040435
Meta.,DIWO,,2,100,25,N100_K2_M12_I25,4,33.3671436528237,21.38092994689941,56.060301098654925
Meta.,DIWO,,2,100,26,N100_K2_M12_I26,4,33.51212676859727,20.77168083190918,61.33565232292799
Meta.,DIWO,,2,100,27,N100_K2_M12_I27,4,32.784198781618905,20.86256217956543,57.14368398015149
Meta.,DIWO,,2,100,28,N100_K2_M12_I28,4,33.47336522768383,20.856937408447266,60.490318267564945
Meta.,DIWO,,2,100,29,N100_K2_M12_I29,4,34.45100729899485,22.264949798583984,54.732023250220315
Meta.,DIWO,,2,100,30,N100_K2_M12_I30,4,31.70525455377114,20.53246688842773,54.41522310034985
Meta.,DIWO,,2,100,31,N100_K2_M12_I31,4,33.64996373018862,21.51978302001953,56.36757907310014
Meta.,DIWO,,2,100,32,N100_K2_M12_I32,4,33.85331721544743,21.80200958251953,55.27613217173534
Meta.,DIWO,,2,100,33,N100_K2_M12_I33,4,33.411483502968196,21.27898025512696,57.01637532615327
Meta.,DIWO,,2,100,34,N100_K2_M12_I34,4,32.3055865782323,22.064985275268555,46.41109511385843
Meta.,DIWO,,2,100,35,N100_K2_M12_I35,4,31.615087485968928,19.45978546142578,62.4637000682152
Meta.,DIWO,,2,100,36,N100_K2_M12_I36,4,33.58526378318328,22.38503837585449,50.03442575917073
Meta.,DIWO,,2,100,37,N100_K2_M12_I37,4,34.44059383781567,20.65205764770508,66.76591952881175
Meta.,DIWO,,2,100,38,N100_K2_M12_I38,4,33.07948584017542,19.35235977172852,70.93256962130577
Meta.,DIWO,,2,100,39,N100_K2_M12_I39,4,31.04417099896377,20.490758895874023,51.50327597293022
Meta.,DIWO,,2,100,40,N100_K2_M12_I40,4,33.82818071551073,21.918981552124023,54.332812567346075
Meta.,DIWO,,2,100,41,N100_K2_M12_I41,4,33.86805842001871,21.650049209594727,56.43409440847501
Meta.,DIWO,,2,100,42,N100_K2_M12_I42,4,33.654593764198005,22.44894027709961,49.91618022401438
Meta.,DIWO,,2,100,43,N100_K2_M12_I43,4,30.97069698794626,19.29687118530273,60.495951341245316
Meta.,DIWO,,2,100,44,N100_K2_M12_I44,4,30.379829621838386,21.67064666748047,40.1888466366218
Meta.,DIWO,,2,100,45,N100_K2_M12_I45,4,33.15145959859332,19.75682830810547,67.79747782184526
Meta.,DIWO,,2,100,46,N100_K2_M12_I46,4,35.94914336373842,23.147226333618164,55.306484006367675
Meta.,DIWO,,2,100,47,N100_K2_M12_I47,4,33.4096444245628,21.610010147094727,54.60263182270845
Meta.,DIWO,,2,100,48,N100_K2_M12_I48,4,36.934595818519874,23.48697280883789,57.255667297497745
Meta.,DIWO,,2,100,49,N100_K2_M12_I49,4,35.625048325333864,22.98415184020996,54.99831611366708
Meta.,DIWO,,2,100,50,N100_K2_M12_I50,4,31.044253951387603,20.134004592895508,54.18817358540729
Meta.,DIWO,,2,100,51,N100_K2_M12_I51,4,33.07225925497244,20.058069229125977,64.882566099377
Meta.,DIWO,,2,100,52,N100_K2_M12_I52,4,33.68608522579108,19.85456657409668,69.66416819060525
Meta.,DIWO,,2,100,53,N100_K2_M12_I53,4,33.89982990220887,20.343456268310547,66.63751456538577
Meta.,DIWO,,2,100,54,N100_K2_M12_I54,4,33.84331830783579,21.489591598510746,57.48702413768147
Meta.,DIWO,,2,100,55,N100_K2_M12_I55,4,33.24100706441238,22.22419166564941,49.57127604236331
Meta.,DIWO,,2,100,56,N100_K2_M12_I56,4,35.14440630428946,22.01971244812012,59.60429268589213
Meta.,DIWO,,2,100,57,N100_K2_M12_I57,4,31.19110373223949,20.89116668701172,49.302833104248606
Meta.,DIWO,,2,100,58,N100_K2_M12_I58,4,33.265213878920115,20.97783470153809,58.573152816773394
Meta.,DIWO,,2,100,59,N100_K2_M12_I59,4,31.87953881492083,20.31743621826172,56.907291217515244
Meta.,DIWO,,2,100,60,N100_K2_M12_I60,4,29.742684682947466,19.20096969604492,54.901992731512756
Meta.,DIWO,,2,100,61,N100_K2_M12_I61,4,34.0271191975808,20.735759735107425,64.09873393724736
Meta.,DIWO,,2,100,62,N100_K2_M12_I62,4,33.80626890195616,21.333202362060547,58.46785835622128
Meta.,DIWO,,2,100,63,N100_K2_M12_I63,4,32.60636231054791,18.998279571533203,71.62797393193905
Meta.,DIWO,,2,100,64,N100_K2_M12_I64,4,33.57084004088931,20.26494026184082,65.65970393756203
Meta.,DIWO,,2,100,65,N100_K2_M12_I65,4,35.21289060280671,23.607494354248047,49.159796776443294
Meta.,DIWO,,2,100,66,N100_K2_M12_I66,4,33.329664788967285,20.539363861083984,62.27213761044049
Meta.,DIWO,,2,100,67,N100_K2_M12_I67,4,31.641001113634363,21.362144470214844,48.11715723461795
Meta.,DIWO,,2,100,68,N100_K2_M12_I68,4,31.953522257122117,20.758760452270508,53.92789145860187
Meta.,DIWO,,2,100,69,N100_K2_M12_I69,4,32.676652456878884,20.647937774658203,58.25625209401716
Meta.,DIWO,,2,100,70,N100_K2_M12_I70,4,32.04295331166373,19.084074020385746,67.90415546195858
Meta.,DIWO,,2,100,71,N100_K2_M12_I71,4,32.79122773778686,19.65798759460449,66.80867041948405
Meta.,DIWO,,2,100,72,N100_K2_M12_I72,4,31.696154156840418,20.0769100189209,57.8736674466803
Meta.,DIWO,,2,100,73,N100_K2_M12_I73,4,32.01042785204278,20.50868797302246,56.082280320174256
Meta.,DIWO,,2,100,74,N100_K2_M12_I74,4,34.03018298600469,21.75141143798828,56.450458780674104
Meta.,DIWO,,2,100,75,N100_K2_M12_I75,4,30.67507869242498,20.344541549682617,50.77793037269755
Meta.,DIWO,,2,100,76,N100_K2_M12_I76,4,34.40449705455565,22.440427780151367,53.31480037553713
Meta.,DIWO,,2,100,77,N100_K2_M12_I77,4,33.78396882604224,21.63987159729004,56.11908173370589
Meta.,DIWO,,2,100,78,N100_K2_M12_I78,4,29.788270389905072,19.28973197937012,54.42552764218224
Meta.,DIWO,,2,100,79,N100_K2_M12_I79,4,34.452556259805284,22.017940521240234,56.47492655623102
Meta.,DIWO,,2,100,80,N100_K2_M12_I80,4,32.83528139160601,21.268836975097656,54.38211985944872
Meta.,DIWO,,2,100,81,N100_K2_M12_I81,4,33.18294512279451,21.09964179992676,57.26781258869375
Meta.,DIWO,,2,100,82,N100_K2_M12_I82,4,33.76918253126583,22.274232864379883,51.60648960112218
Meta.,DIWO,,2,100,83,N100_K2_M12_I83,4,32.76768609941779,21.112207412719727,55.207295281098105
Meta.,DIWO,,2,100,84,N100_K2_M12_I84,4,34.0810752894925,20.8741397857666,63.269364099646786
Meta.,DIWO,,2,100,85,N100_K2_M12_I85,4,32.448230009236134,20.671499252319336,56.970859312952115
Meta.,DIWO,,2,100,86,N100_K2_M12_I86,4,35.304370181290366,21.006715774536133,68.06230236182626
Meta.,DIWO,,2,100,87,N100_K2_M12_I87,4,34.95989604304533,22.59357643127441,54.73378528356075
Meta.,DIWO,,2,100,88,N100_K2_M12_I88,4,36.10006437009481,25.38267517089844,42.22324529245836
Meta.,DIWO,,2,100,89,N100_K2_M12_I89,4,32.70339194022807,20.329668045043945,60.86535140548273
Meta.,DIWO,,2,100,90,N100_K2_M12_I90,4,35.75541714630522,23.15123748779297,54.4427902187004
Meta.,DIWO,,2,100,91,N100_K2_M12_I91,4,31.77315191184247,21.03341484069824,51.06035873149596
Meta.,DIWO,,2,100,92,N100_K2_M12_I92,4,31.572513372117278,19.75669860839844,59.806625580126095
Meta.,DIWO,,2,100,93,N100_K2_M12_I93,4,32.57691139086549,20.56039810180664,58.444944643377106
Meta.,DIWO,,2,100,94,N100_K2_M12_I94,4,36.57210302462393,23.234588623046875,57.40370366767455
Meta.,DIWO,,2,100,95,N100_K2_M12_I95,4,31.742954308726176,21.7436466217041,45.98726175507724
Meta.,DIWO,,2,100,96,N100_K2_M12_I96,4,29.8957211755191,19.022953033447266,57.15604786993217
Meta.,DIWO,,2,100,97,N100_K2_M12_I97,4,32.9094504438657,22.972064971923828,43.2585641912785
Meta.,DIWO,,2,100,98,N100_K2_M12_I98,4,31.138173170814085,20.666065216064453,50.67296481097571
Meta.,DIWO,,2,100,99,N100_K2_M12_I99,4,32.69954886466679,20.862579345703125,56.737804673234784
Meta.,DIWO,,2,100,100,N100_K2_M12_I100,4,30.599668356172593,20.03747940063477,52.71216376249013
Meta.,DIWO,,3,10,1,N10_K3_M18_I1,4,8.898866236733591,8.568258118165424,3.858521930697323
Meta.,DIWO,,3,10,2,N10_K3_M18_I2,4,11.084237925790559,10.670903460154385,3.8734720745959583
Meta.,DIWO,,3,10,3,N10_K3_M18_I3,4,10.62035891406634,10.469291503536724,1.4429573431839529
Meta.,DIWO,,3,10,4,N10_K3_M18_I4,4,10.875168570657568,10.54076843934323,3.1724454743374793
Meta.,DIWO,,3,10,5,N10_K3_M18_I5,4,11.252058949465825,11.020356677204155,2.1024934042375474
Meta.,DIWO,,3,10,6,N10_K3_M18_I6,4,11.57418185477755,11.237518154072298,2.995890160882634
Meta.,DIWO,,3,10,7,N10_K3_M18_I7,4,8.148288197394384,8.104209464212676,0.5438992338038035
Meta.,DIWO,,3,10,8,N10_K3_M18_I8,4,10.442887124235131,10.13616316116314,3.026036165708236
Meta.,DIWO,,3,10,9,N10_K3_M18_I9,4,10.039183685472139,9.623058319091797,4.324252774762516
Meta.,DIWO,,3,10,10,N10_K3_M18_I10,4,11.15833613630427,10.89900641252623,2.3793886705121277
Meta.,DIWO,,3,10,11,N10_K3_M18_I11,4,10.287004845499833,10.207905077230572,0.7748873806213022
Meta.,DIWO,,3,10,12,N10_K3_M18_I12,4,8.728503553918909,8.314326113529923,4.9814914009085385
Meta.,DIWO,,3,10,13,N10_K3_M18_I13,4,12.914353405810584,12.635408240985168,2.207646634800513
Meta.,DIWO,,3,10,14,N10_K3_M18_I14,4,10.247125371358363,9.697316385955588,5.669702457053494
Meta.,DIWO,,3,10,15,N10_K3_M18_I15,4,8.934948024144038,8.648978811979351,3.306392793662564
Meta.,DIWO,,3,10,16,N10_K3_M18_I16,4,11.414022904238431,10.94153118133545,4.31833273672865
Meta.,DIWO,,3,10,17,N10_K3_M18_I17,4,10.982886588100193,10.54952942111479,4.107834100334768
Meta.,DIWO,,3,10,18,N10_K3_M18_I18,4,9.942415902015162,9.619312283303532,3.358905597362171
Meta.,DIWO,,3,10,19,N10_K3_M18_I19,4,12.354313666804526,12.11408781452,1.9830288170487786
Meta.,DIWO,,3,10,20,N10_K3_M18_I20,4,10.26365322061746,9.905482192574114,3.6158868501309054
Meta.,DIWO,,3,10,21,N10_K3_M18_I21,4,9.926487119398992,9.52181339263916,4.24996489715567
Meta.,DIWO,,3,10,22,N10_K3_M18_I22,4,9.686073092096867,9.444071456005917,2.5624714639050175
Meta.,DIWO,,3,10,23,N10_K3_M18_I23,4,10.799750341048506,10.544664105885603,2.4191025204920855
Meta.,DIWO,,3,10,24,N10_K3_M18_I24,4,9.944586361801159,9.771327281344318,1.7731376246872002
Meta.,DIWO,,3,10,25,N10_K3_M18_I25,4,10.544836981375552,10.386666238907097,1.5228249260187825
Meta.,DIWO,,3,10,26,N10_K3_M18_I26,4,9.080406243859292,8.877114739048434,2.2900628276958552
Meta.,DIWO,,3,10,27,N10_K3_M18_I27,4,10.465670621102127,10.180370330810549,2.802454930623957
Meta.,DIWO,,3,10,28,N10_K3_M18_I28,4,10.382713355868841,10.198619283500664,1.80508819135944
Meta.,DIWO,,3,10,29,N10_K3_M18_I29,4,10.467090330640662,9.972412109375,4.960467095023263
Meta.,DIWO,,3,10,30,N10_K3_M18_I30,4,11.283106655799191,10.84116373023,4.076526621739474
Meta.,DIWO,,3,10,31,N10_K3_M18_I31,4,13.338104236586018,13.056307056382304,2.1583222498276307
Meta.,DIWO,,3,10,32,N10_K3_M18_I32,4,10.665526590177674,10.30073757369448,3.541387341181993
Meta.,DIWO,,3,10,33,N10_K3_M18_I33,4,10.894326425126417,10.361376762390137,5.14361821752094
Meta.,DIWO,,3,10,34,N10_K3_M18_I34,4,7.761890533749774,7.354479789733887,5.539626943901484
Meta.,DIWO,,3,10,35,N10_K3_M18_I35,4,11.029798925015427,10.627418518066406,3.7862478669206654
Meta.,DIWO,,3,10,36,N10_K3_M18_I36,4,8.518612964489837,8.287679743325736,2.7864641047462846
Meta.,DIWO,,3,10,37,N10_K3_M18_I37,4,12.316769602234388,11.772681757026692,4.621613464433867
Meta.,DIWO,,3,10,38,N10_K3_M18_I38,4,9.47154165310798,9.320506141352306,1.6204646986452271
Meta.,DIWO,,3,10,39,N10_K3_M18_I39,4,9.306048955079778,8.734663963317871,6.5415795520182245
Meta.,DIWO,,3,10,40,N10_K3_M18_I40,4,11.430192673841836,10.897311210632324,4.890027025103108
Meta.,DIWO,,3,10,41,N10_K3_M18_I41,4,11.823244751053474,11.497673034667969,2.831631369267821
Meta.,DIWO,,3,10,42,N10_K3_M18_I42,4,9.827445700787752,9.564055984315,2.7539541477455707
Meta.,DIWO,,3,10,43,N10_K3_M18_I43,4,12.276833045698218,11.882252071689066,3.3207591593624732
Meta.,DIWO,,3,10,44,N10_K3_M18_I44,4,7.9948410798024225,7.889616966247559,1.3337037020304219
Meta.,DIWO,,3,10,45,N10_K3_M18_I45,4,11.741764916085131,11.476984210099497,2.307058205696869
Meta.,DIWO,,3,10,46,N10_K3_M18_I46,4,9.497334762891759,9.206689730031464,3.156889624641474
Meta.,DIWO,,3,10,47,N10_K3_M18_I47,4,10.63251225176962,10.316106508379338,3.06710427168699
Meta.,DIWO,,3,10,48,N10_K3_M18_I48,4,11.358045880968296,11.26824803573718,0.7969104420343144
Meta.,DIWO,,3,10,49,N10_K3_M18_I49,4,12.144282813123395,11.809759821858687,2.832597752289075
Meta.,DIWO,,3,10,50,N10_K3_M18_I50,4,8.998726668669715,8.630033493041992,4.272210251848771
Meta.,DIWO,,3,10,51,N10_K3_M18_I51,4,12.01860111136101,11.981775214334728,0.3073492564125511
Meta.,DIWO,,3,10,52,N10_K3_M18_I52,4,11.552646528040004,11.38913696184,1.4356624803780345
Meta.,DIWO,,3,10,53,N10_K3_M18_I53,4,10.943645330407437,10.704289904816717,2.236070096373367
Meta.,DIWO,,3,10,54,N10_K3_M18_I54,4,9.080246291998556,8.804753106157293,3.1289143774923893
Meta.,DIWO,,3,10,55,N10_K3_M18_I55,4,10.043779748210989,9.641845703125,4.168642161072116
Meta.,DIWO,,3,10,56,N10_K3_M18_I56,4,7.936673889020415,7.683817641499038,3.290763254918259
Meta.,DIWO,,3,10,57,N10_K3_M18_I57,4,10.362810763753986,10.06219866077,2.9875389377472574
Meta.,DIWO,,3,10,58,N10_K3_M18_I58,4,11.933800684641088,11.58265650704,3.0316376678153394
Meta.,DIWO,,3,10,59,N10_K3_M18_I59,4,8.937016050526964,8.695266793826233,2.7802396686939606
Meta.,DIWO,,3,10,60,N10_K3_M18_I60,4,8.39173163624276,8.175238046808147,2.648162514596604
Meta.,DIWO,,3,10,61,N10_K3_M18_I61,4,11.80821810600264,11.561346040165652,2.13532286793701
Meta.,DIWO,,3,10,62,N10_K3_M18_I62,4,12.58065028038218,12.208450317382812,3.0487076846224817
Meta.,DIWO,,3,10,63,N10_K3_M18_I63,4,11.141105713038137,10.802032470703123,3.1389763292661392
Meta.,DIWO,,3,10,64,N10_K3_M18_I64,4,10.771768183833592,10.21591811236005,5.441019254070063
Meta.,DIWO,,3,10,65,N10_K3_M18_I65,4,9.337131674844098,8.758370792869375,6.6080883723936585
Meta.,DIWO,,3,10,66,N10_K3_M18_I66,4,11.809099268142743,11.421793727807716,3.3909344676054376
Meta.,DIWO,,3,10,67,N10_K3_M18_I67,4,9.148517896564762,8.841224804148785,3.475684638985517
Meta.,DIWO,,3,10,68,N10_K3_M18_I68,4,11.292259519020607,11.04408966021,2.2470829778276946
Meta.,DIWO,,3,10,69,N10_K3_M18_I69,4,11.808272216845042,11.373353883355795,3.8240112630780163
Meta.,DIWO,,3,10,70,N10_K3_M18_I70,4,11.242373071812347,10.92923226160828,2.8651674949214256
Meta.,DIWO,,3,10,71,N10_K3_M18_I71,4,11.57609123429815,11.231894440247627,3.064458946632825
Meta.,DIWO,,3,10,72,N10_K3_M18_I72,4,8.654807722813722,8.544570477838512,1.2901437850050468
Meta.,DIWO,,3,10,73,N10_K3_M18_I73,4,10.266628097184292,9.902726916809,3.6747573010177823
Meta.,DIWO,,3,10,74,N10_K3_M18_I74,4,11.351624948674978,10.97403144855,3.440791124895751
Meta.,DIWO,,3,10,75,N10_K3_M18_I75,4,12.173762648225258,11.87080040650622,2.5521635554834967
Meta.,DIWO,,3,10,76,N10_K3_M18_I76,4,12.230172631125669,11.62864757174026,5.172786049920586
Meta.,DIWO,,3,10,77,N10_K3_M18_I77,4,11.259172066932958,10.95575964597,2.7694329810764575
Meta.,DIWO,,3,10,78,N10_K3_M18_I78,4,10.897615544648103,10.585897445678713,2.9446544383125204
Meta.,DIWO,,3,10,79,N10_K3_M18_I79,4,11.083277478646758,10.72979360099,3.2944145134734364
Meta.,DIWO,,3,10,80,N10_K3_M18_I80,4,10.601055924087873,10.36351848047,2.292054036141402
Meta.,DIWO,,3,10,81,N10_K3_M18_I81,4,8.731953495682456,8.550807029533,2.1184721573508405
Meta.,DIWO,,3,10,82,N10_K3_M18_I82,4,10.790185451570682,10.127288818359377,6.545647557809997
Meta.,DIWO,,3,10,83,N10_K3_M18_I83,4,13.418680152763908,12.807891946219785,4.768842594150679
Meta.,DIWO,,3,10,84,N10_K3_M18_I84,4,9.239038938039489,8.856055187901978,4.324541141756824
Meta.,DIWO,,3,10,85,N10_K3_M18_I85,4,11.14498837769666,11.00809727752,1.2435491504622695
Meta.,DIWO,,3,10,86,N10_K3_M18_I86,4,9.979628538685127,9.674107247963056,3.158134212192039
Meta.,DIWO,,3,10,87,N10_K3_M18_I87,4,10.894819280550697,10.72476067013,1.5856634534916543
Meta.,DIWO,,3,10,88,N10_K3_M18_I88,4,10.602235396775043,10.196560608019867,3.9785453580896886
Meta.,DIWO,,3,10,89,N10_K3_M18_I89,4,12.340226410385627,11.976166799080715,3.0398675754320386
Meta.,DIWO,,3,10,90,N10_K3_M18_I90,4,10.798082899136393,10.600962634790909,1.8594562695519972
Meta.,DIWO,,3,10,91,N10_K3_M18_I91,4,11.251243281281837,11.05935815444697,1.7350475873476445
Meta.,DIWO,,3,10,92,N10_K3_M18_I92,4,9.601920046028562,9.442515136414965,1.6881615471163374
Meta.,DIWO,,3,10,93,N10_K3_M18_I93,4,12.299252052091992,12.001131057739258,2.4841074805235364
Meta.,DIWO,,3,10,94,N10_K3_M18_I94,4,9.29385141592276,9.075840850619464,2.4020977107417565
Meta.,DIWO,,3,10,95,N10_K3_M18_I95,4,14.041456459205124,13.56049633026123,3.546773784898979
Meta.,DIWO,,3,10,96,N10_K3_M18_I96,4,9.95543846426396,9.564579963684082,4.086520286974808
Meta.,DIWO,,3,10,97,N10_K3_M18_I97,4,11.415873890228823,11.10357760025,2.812573579634294
Meta.,DIWO,,3,10,98,N10_K3_M18_I98,4,10.356520922034527,9.82400803238,5.420525796593003
Meta.,DIWO,,3,10,99,N10_K3_M18_I99,4,9.272049134896024,9.121732719267037,1.647893226595942
Meta.,DIWO,,3,10,100,N10_K3_M18_I100,4,10.28230336651691,9.897712707519531,3.8856518709135277
Meta.,DIWO,,3,20,1,N20_K3_M18_I1,4,17.42969280662561,14.448339563159864,20.634573477685635
Meta.,DIWO,,3,20,2,N20_K3_M18_I2,4,18.092813984985064,15.626320506203175,15.784224301573524
Meta.,DIWO,,3,20,3,N20_K3_M18_I3,4,17.89242104873174,15.598433542990728,14.706524853399998
Meta.,DIWO,,3,20,4,N20_K3_M18_I4,4,15.131883018378367,12.332755994785911,22.696686975529897
Meta.,DIWO,,3,20,5,N20_K3_M18_I5,4,16.640128039158178,14.20334399191442,17.156410832765538
Meta.,DIWO,,3,20,6,N20_K3_M18_I6,4,18.645404263228713,15.380017280578612,21.231360947646827
Meta.,DIWO,,3,20,7,N20_K3_M18_I7,4,14.517669870215737,12.425431227908236,16.838358395225853
Meta.,DIWO,,3,20,8,N20_K3_M18_I8,4,17.757804205557104,14.566652723988213,21.90723937774487
Meta.,DIWO,,3,20,9,N20_K3_M18_I9,4,16.639459339879497,14.146255493164062,17.62447912749938
Meta.,DIWO,,3,20,10,N20_K3_M18_I10,4,13.013723034345904,10.952155129411167,18.823399418426384
Meta.,DIWO,,3,20,11,N20_K3_M18_I11,4,18.1069384766853,15.292484283447266,18.404166001232564
Meta.,DIWO,,3,20,12,N20_K3_M18_I12,4,19.478508887601436,16.992340087890625,14.631114883832552
Meta.,DIWO,,3,20,13,N20_K3_M18_I13,4,16.86717554598798,14.125783920288086,19.40700524069736
Meta.,DIWO,,3,20,14,N20_K3_M18_I14,4,19.649536527475366,17.21468734741211,14.14402208373124
Meta.,DIWO,,3,20,15,N20_K3_M18_I15,4,15.37991196064174,12.881854057312012,19.39206803784412
Meta.,DIWO,,3,20,16,N20_K3_M18_I16,4,17.757924165051236,15.591175079345703,13.89727890732186
